subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,link,calibration,id,age,sex,handedness,fps_start,fps_M,fps_SD
"3",Chrome,85.0.4183.83,1504,1003,Windows,en-US,2020-09-08_17:34:53,2020-09-08_10:34:53,https://www.testable.org/experiment/4629/578421/start,1,"917236718","22",female,right-handed,"59.94","59.38","1.37"

rowNo,subjectGroup,type,block,stim1,stimFormat,audio,random,presTime,ITI,responseType,responseOptions,head,button1,button2,button3,button4,button5,required,condition,animacy,image_shown,seperator,ITI_ms,ITI_f,ITI_fDuration,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,responseCode
2,"0",form,"","","","","","","",dropdown,American Indian or Alaska Native;Asian;Black or African American;Native Hawaiian or Other Pacific Islander; White;More than one;Not Listed,With which race do you identify?,"","","","","","1","","","","1",,"","","","","",101198,More than one,15200,"6"
3,"0",form,"","","","","","","",dropdown,yes;no,Do you identify as Hispanic,"","","","","","1","","","","1",,"","","","","",101198,no,15200,"2"
122,"3",test,encoding,goose_1,.png,staplerA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,goose,"",700,0,0,"400","23","17.40",165254,"1",2659,""
115,"3",test,encoding,dog_2,.png,trainA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,dog,"",700,42,"16.67","400","24","16.68",168502,"1",2135,""
123,"3",test,encoding,bird_1,.png,birdA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,bird,"",700,41,"17.07","400","24","16.67",171126,"1",1529,""
132,"3",test,encoding,cat_1,.png,catA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,cat,"",700,42,"16.67","400","24","16.68",173293,"1",1063,""
96,"3",test,encoding,wolf_1,.png,noise1.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",control,animate,wolf,"",700,42,"16.66","400","24","16.68",175970,"1",1422,""
95,"3",test,encoding,motorcycle_1,.png,wolfA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,motorcycle,"",700,42,"16.66","400","24","16.67",178622,"2",1369,""
124,"3",test,encoding,elephant_1,.png,hammerA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,elephant,"",700,42,"16.67","400","23","17.39",181075,"1",1446,""
97,"3",test,encoding,drum_2,.png,leopardA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,drum,"",700,42,"16.66","400","24","16.68",183535,"2",1320,""
118,"3",test,encoding,deer_4,.png,washerA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,deer,"",700,42,"16.67","400","23","17.39",185923,"1",1284,""
106,"3",test,encoding,washer_2,.png,noise8.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,washer,"",700,42,"16.67","400","23","17.39",188140,"2",1282,""
94,"3",test,encoding,smartphone_2,.png,noise11.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,smartphone,"",700,42,"16.67","400","24","16.67",190758,"2",1160,""
99,"3",test,encoding,train_1,.png,noise9.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,train,"",700,42,"16.66","400","24","16.68",193023,"2",1272,""
109,"3",test,encoding,jet_1,.png,elephantA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,jet,"",700,41,"17.08","400","24","16.67",195461,"2",1049,""
104,"3",test,encoding,frog_1,.png,smartphoneA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,frog,"",700,41,"17.08","400","23","17.40",197840,"1",1383,""
130,"3",test,encoding,crocodile_2,.png,crocodileA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,crocodile,"",700,42,"16.67","400","24","16.68",200081,"1",1264,""
126,"3",test,encoding,keyboard_2,.png,tigerA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,keyboard,"",700,42,"16.67","400","23","17.39",202937,"2",1354,""
120,"3",test,encoding,drill_1,.png,penguinA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,drill,"",700,42,"16.66","400","23","17.40",206657,"2",2150,""
112,"3",test,encoding,horse_1,.png,scissorsA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,horse,"",700,42,"16.67","400","23","17.39",208864,"1",1139,""
128,"3",test,encoding,leopard_1,.png,noise7.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",control,animate,leopard,"",700,42,"16.66","400","23","17.41",210901,"1",1021,""
111,"3",test,encoding,door_1,.png,doorA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,door,"",700,42,"16.67","400","23","17.39",213508,"2",1200,""
93,"3",test,encoding,piano_1,.png,noise14.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,piano,"",700,42,"16.67","400","24","16.68",216189,"2",1393,""
101,"3",test,encoding,rat_1,.png,noise4.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",control,animate,rat,"",700,42,"16.67","400","24","16.68",218635,"1",1338,""
107,"3",test,encoding,pig_3,.png,noise5.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",control,animate,pig,"",700,42,"16.67","400","24","16.68",221357,"1",1141,""
108,"3",test,encoding,cow_2,.png,cowA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,cow,"",700,42,"16.67","400","23","17.39",223450,"1",1126,""
131,"3",test,encoding,bear_1,.png,bearA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,bear,"",700,42,"16.66","400","23","17.40",225793,"1",1168,""
127,"3",test,encoding,camera_1,.png,cameraA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,camera,"",700,42,"16.66","400","23","17.39",227905,"2",1113,""
110,"3",test,encoding,tiger_1,.png,noise2.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",control,animate,tiger,"",700,41,"17.08","400","24","16.68",230541,"1",1113,""
116,"3",test,encoding,penguin_1,.png,noise6.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",control,animate,penguin,"",700,42,"16.67","400","24","16.68",233431,"1",1367,""
114,"3",test,encoding,goat_3,.png,sawA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,goat,"",700,42,"16.66","400","24","16.68",236115,"1",1711,""
133,"3",test,encoding,saw_1,.png,noise13.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,saw,"",700,42,"16.67","400","23","17.39",240270,"2",2914,""
105,"3",test,encoding,scissors_1,.png,noise12.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,scissors,"",700,42,"16.67","400","23","17.39",243022,"2",1246,""
119,"3",test,encoding,bicycle_1,.png,bicycleA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,bicycle,"",700,42,"16.67","400","23","17.40",246419,"2",1877,""
121,"3",test,encoding,stapler_1,.png,noise10.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,stapler,"",700,42,"16.67","400","23","17.39",248391,"2",1018,""
125,"3",test,encoding,bell_5,.png,bellA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,bell,"",700,42,"16.67","400","24","16.67",250729,"2",1249,""
98,"3",test,encoding,snake_1,.png,noise3.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",control,animate,snake,"",700,42,"16.67","400","24","16.68",253294,"1",1093,""
103,"3",test,encoding,car_3,.png,carA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,car,"",700,42,"16.66","400","23","17.40",255318,"2",1096,""
113,"3",test,encoding,guitar_3,.png,snakeA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,guitar,"",700,42,"16.66","400","23","17.39",257842,"2",1088,""
100,"3",test,encoding,cymbal_ride_2,.png,cymbal_rideA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,cymbal_ride,"",700,42,"16.67","400","24","16.67",260588,"2",1353,""
102,"3",test,encoding,chicken_1,.png,chickenA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,chicken,"",700,42,"16.67","400","23","17.40",262668,"1",1144,""
92,"3",test,encoding,hammer_3,.png,ratA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,hammer,"",700,42,"16.67","400","24","16.67",265487,"2",1837,""
129,"3",test,encoding,boat_1,.png,boatA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,boat,"",700,42,"16.66","400","23","17.40",267817,"2",1112,""
117,"3",test,encoding,bat_1,.png,batA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,bat,"",700,42,"16.67","400","23","17.39",270556,"1",1283,""
306,"3",test,recognition,rabbit_2,.png,"","6","400","700","","","",same,different,nonsense,new,"","",new,animate,rabbit,"",700,42,"16.67","400","24","16.67",315155,"4",4408,""
295,"3",test,recognition,drill_1,.png,"","6","400","700","","","",same,different,nonsense,new,"","",incongruent,inanimate,drill,"",700,42,"16.66","400","24","16.67",321868,"1",6025,""
265,"3",test,recognition,whale_5,.png,"","6","400","700","","","",same,different,nonsense,new,"","",new,animate,whale,"",700,42,"16.67","400","24","16.66",324206,"4",1644,""
299,"3",test,recognition,bell_5,.png,"","6","400","700","","","",same,different,nonsense,new,"","",congruent,inanimate,bell,"",700,42,"16.67","400","24","16.66",329594,"1",4683,""
293,"3",test,recognition,chicken_1,.png,"","6","400","700","","","",same,different,nonsense,new,"","",congruent,animate,chicken,"",700,42,"16.66","400","24","16.66",331789,"1",1494,""
264,"3",test,recognition,wrench_1,.png,"","6","400","700","","","",same,different,nonsense,new,"","",new,inanimate,wrench,"",700,42,"16.67","400","24","16.67",334569,"4",2074,""
257,"3",test,recognition,saw_1,.png,"","6","400","700","","","",same,different,nonsense,new,"","",control,inanimate,saw,"",700,42,"16.67","400","24","16.66",337768,"2",2489,""
291,"3",test,recognition,bus_2,.png,"","6","400","700","","","",same,different,nonsense,new,"","",new,inanimate,bus,"",700,42,"16.67","400","24","16.66",340132,"4",1672,""
313,"3",test,recognition,tape_1,.png,"","6","400","700","","","",same,different,nonsense,new,"","",new,inanimate,tape,"",700,42,"16.67","400","24","16.66",343835,"2",3009,""
260,"3",test,recognition,frog_1,.png,"","6","400","700","","","",same,different,nonsense,new,"","",incongruent,animate,frog,"",700,42,"16.67","400","24","16.67",346218,"1",1692,""
286,"3",test,recognition,fish_4,.png,"","6","400","700","","","",same,different,nonsense,new,"","",new,animate,fish,"",700,42,"16.67","400","24","16.66",348475,"1",1565,""
256,"3",test,recognition,car_3,.png,"","6","400","700","","","",same,different,nonsense,new,"","",congruent,inanimate,car,"",700,42,"16.67","400","24","16.67",352885,"2",3708,""
278,"3",test,recognition,bird_1,.png,"","6","400","700","","","",same,different,nonsense,new,"","",congruent,animate,bird,"",700,42,"16.67","400","24","16.66",355444,"1",1869,""
307,"3",test,recognition,dog_2,.png,"","6","400","700","","","",same,different,nonsense,new,"","",incongruent,animate,dog,"",700,42,"16.67","400","24","16.67",357870,"1",1725,""
283,"3",test,recognition,deer_4,.png,"","6","400","700","","","",same,different,nonsense,new,"","",incongruent,animate,deer,"",700,42,"16.67","400","24","16.66",360465,"3",1888,""
304,"3",test,recognition,wolf_1,.png,"","6","400","700","","","",same,different,nonsense,new,"","",control,animate,wolf,"",700,42,"16.67","400","24","16.68",362782,"3",1619,""
300,"3",test,recognition,boat_1,.png,"","6","400","700","","","",same,different,nonsense,new,"","",congruent,inanimate,boat,"",700,42,"16.66","400","24","16.67",366071,"3",2594,""
261,"3",test,recognition,rhino_2,.png,"","6","400","700","","","",same,different,nonsense,new,"","",new,animate,rhino,"",700,42,"16.67","400","24","16.66",370436,"2",3658,""
281,"3",test,recognition,scissors_1,.png,"","6","400","700","","","",same,different,nonsense,new,"","",control,inanimate,scissors,"",700,42,"16.66","400","24","16.67",374198,"2",3053,""
274,"3",test,recognition,door_1,.png,"","6","400","700","","","",same,different,nonsense,new,"","",congruent,inanimate,door,"",700,42,"16.67","400","24","16.67",376255,"2",1362,""
271,"3",test,recognition,snake_1,.png,"","6","400","700","","","",same,different,nonsense,new,"","",control,animate,snake,"",700,42,"16.67","400","24","16.66",378296,"2",1333,""
266,"3",test,recognition,cow_2,.png,"","6","400","700","","","",same,different,nonsense,new,"","",congruent,animate,cow,"",700,42,"16.66","400","24","16.67",380806,"1",1813,""
