subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,link,calibration,id,age,sex,handedness,fps_start,fps_M,fps_SD
"2",Chrome,85.0.4183.121,1440,900,MacOS,en-US,2020-10-06_03:04:06,2020-10-05_20:04:06,https://www.testable.org/experiment/4629/578421/start,0.98,"918538428","18",female,right-handed,"60.00","59.94","1.34"

rowNo,subjectGroup,type,block,stim1,stimFormat,audio,random,presTime,ITI,responseType,responseOptions,head,button1,button2,button3,button4,button5,required,condition,animacy,image_shown,seperator,ITI_ms,ITI_f,ITI_fDuration,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,responseCode
2,"",form,"","","","","","","",dropdown,American Indian or Alaska Native;Asian;Black or African American;Native Hawaiian or Other Pacific Islander; White;More than one;Not Listed,With which race do you identify?,"","","","","","1","","","","1",,"","","","","",155165,Asian,6195,"2"
3,"",form,"","","","","","","",dropdown,yes;no,Do you identify as Hispanic,"","","","","","1","","","","1",,"","","","","",155165,no,6195,"2"
72,"2",test,encoding,snake_1,.png,bellA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,snake,"",700,0,0,"400","24","16.67",215104,"1",1771,""
58,"2",test,encoding,bicycle_1,.png,noise13.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,bicycle,"",700,42,"16.67","400","24","16.67",217197,"2",1196,""
70,"2",test,encoding,car_3,.png,noise10.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,car,"",700,42,"16.67","400","24","16.67",223074,"2",4975,""
50,"2",test,encoding,piano_1,.png,batA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,piano,"",700,42,"16.67","400","24","16.67",225275,"2",1306,""
82,"2",test,encoding,jet_1,.png,jetA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,jet,"",700,42,"16.67","400","24","16.67",227322,"2",1091,""
86,"2",test,encoding,penguin_1,.png,boatA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,penguin,"",700,42,"16.67","400","24","16.67",229324,"1",1104,""
88,"2",test,encoding,camera_1,.png,noise11.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,camera,"",700,42,"16.67","400","24","16.67",231314,"2",1064,""
78,"2",test,encoding,tiger_1,.png,doorA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,tiger,"",694,42,"16.67","400","24","16.67",233565,"1",1343,""
80,"2",test,encoding,wolf_1,.png,carA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,wolf,"",700,42,"16.52","400","24","16.67",235559,"1",1021,""
51,"2",test,encoding,drum_2,.png,drumA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,drum,"",700,42,"16.67","400","24","16.67",237471,"2",1011,""
54,"2",test,encoding,hammer_3,.png,hammerA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,hammer,"",700,42,"16.67","400","24","16.67",239284,"2",896,""
71,"2",test,encoding,smartphone_2,.png,chickenA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,smartphone,"",700,42,"16.67","400","24","16.67",241136,"2",952,""
65,"2",test,encoding,washer_2,.png,cowA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,washer,"",700,42,"16.67","400","24","16.67",243276,"2",1215,""
91,"2",test,encoding,goat_3,.png,goatA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,goat,"",700,42,"16.67","400","24","16.67",245141,"1",943,""
74,"2",test,encoding,elephant_1,.png,elephantA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,elephant,"",700,42,"16.67","400","24","16.67",247082,"1",1041,""
53,"2",test,encoding,door_1,.png,noise8.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,door,"",700,42,"16.67","400","24","16.67",249020,"2",1029,""
57,"2",test,encoding,deer_4,.png,deerA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,deer,"",700,42,"16.67","400","24","16.67",250746,"1",825,""
89,"2",test,encoding,bat_1,.png,noise7.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",control,animate,bat,"",700,42,"16.67","400","24","16.67",252472,"1",802,""
63,"2",test,encoding,drill_1,.png,drillA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,drill,"",708,42,"16.67","400","24","16.67",254346,"2",962,""
52,"2",test,encoding,guitar_3,.png,guitarA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,guitar,"",700,42,"16.87","400","24","16.67",256088,"2",842,""
75,"2",test,encoding,chicken_1,.png,noise3.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",control,animate,chicken,"",700,42,"16.67","400","24","16.67",257860,"1",858,""
90,"2",test,encoding,crocodile_2,.png,noise1.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",control,animate,crocodile,"",700,42,"16.67","400","24","16.67",259797,"1",1050,""
68,"2",test,encoding,bell_5,.png,noise14.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,bell,"",700,42,"16.67","400","24","16.67",261948,"2",1253,""
59,"2",test,encoding,saw_1,.png,birdA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,saw,"",700,42,"16.67","400","24","16.67",264118,"2",1216,""
60,"2",test,encoding,boat_1,.png,noise12.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,boat,"",700,42,"16.67","400","24","16.67",265846,"2",829,""
61,"2",test,encoding,leopard_1,.png,cameraA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,leopard,"",700,42,"16.67","400","24","16.67",267711,"1",963,""
85,"2",test,encoding,train_1,.png,catA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,train,"",700,42,"16.67","400","24","16.67",269760,"2",1007,""
64,"2",test,encoding,keyboard_2,.png,keyboardA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,keyboard,"",700,42,"16.67","400","24","16.67",271706,"2",948,""
83,"2",test,encoding,bird_1,.png,noise5.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",control,animate,bird,"",700,42,"16.67","400","24","16.67",273516,"1",802,""
79,"2",test,encoding,cat_1,.png,noise4.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",control,animate,cat,"",700,42,"16.67","400","24","16.67",275172,"1",745,""
84,"2",test,encoding,bear_1,.png,noise6.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",control,animate,bear,"",700,42,"16.67","400","24","16.67",276860,"1",784,""
81,"2",test,encoding,horse_1,.png,horseA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,horse,"",700,42,"16.67","400","24","16.67",278556,"1",765,""
69,"2",test,encoding,frog_1,.png,frogA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,frog,"",700,42,"16.67","400","24","16.67",280274,"1",814,""
73,"2",test,encoding,cow_2,.png,noise2.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",control,animate,cow,"",700,42,"16.67","400","24","16.67",281946,"1",773,""
56,"2",test,encoding,goose_1,.png,gooseA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,goose,"",700,42,"16.67","400","24","16.67",283798,"1",824,""
67,"2",test,encoding,motorcycle_1,.png,motorcycleA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,motorcycle,"",700,42,"16.67","400","24","16.67",285462,"2",759,""
76,"2",test,encoding,cymbal_ride_2,.png,noise9.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,cymbal_ride,"",700,42,"16.67","400","24","16.67",287477,"2",1108,""
66,"2",test,encoding,pig_3,.png,bicycleA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,pig,"",700,42,"16.67","400","24","16.67",289370,"1",867,""
87,"2",test,encoding,rat_1,.png,cymbal_rideA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,rat,"",700,42,"16.67","400","24","16.67",290883,"1",601,""
77,"2",test,encoding,scissors_1,.png,bearA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,scissors,"",700,42,"16.67","400","24","16.67",292742,"2",960,""
62,"2",test,encoding,stapler_1,.png,crocodileA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,stapler,"",700,42,"16.67","400","24","16.67",294594,"2",867,""
55,"2",test,encoding,dog_2,.png,dogA.mp3,"2","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,dog,"",700,42,"16.67","400","24","16.67",296626,"1",1129,""
233,"2",test,recognition,bat_1,.png,"","5","400","700","","","",same,different,nonsense,new,"","",control,animate,bat,"",700,42,"16.67","403","24","16.80",317518,"1",10058,""
214,"2",test,recognition,snake_1,.png,"","5","400","700","","","",same,different,nonsense,new,"","",incongruent,animate,snake,"",700,42,"16.67","400","24","16.67",321892,"1",3672,""
227,"2",test,recognition,cow_2,.png,"","5","400","700","","","",same,different,nonsense,new,"","",control,animate,cow,"",700,42,"16.67","400","24","16.67",324854,"1",2269,""
240,"2",test,recognition,bus_2,.png,"","5","400","700","","","",same,different,nonsense,new,"","",new,inanimate,bus,"",700,42,"16.67","400","24","16.67",330416,"1",4861,""
246,"2",test,recognition,crocodile_2,.png,"","5","400","700","","","",same,different,nonsense,new,"","",control,animate,crocodile,"",700,42,"16.67","400","24","16.67",334368,"1",3257,""
254,"2",test,recognition,goose_1,.png,"","5","400","700","","","",same,different,nonsense,new,"","",congruent,animate,goose,"",700,42,"16.67","400","24","16.67",337060,"2",2000,""
205,"2",test,recognition,rat_1,.png,"","5","400","700","","","",same,different,nonsense,new,"","",incongruent,animate,rat,"",700,42,"16.67","400","24","16.67",340338,"1",2577,""
229,"2",test,recognition,coins_1,.png,"","5","400","700","","","",same,different,nonsense,new,"","",new,inanimate,coins,"",700,42,"16.67","400","24","16.67",342272,"2",1243,""
216,"2",test,recognition,scissors_1,.png,"","5","400","700","","","",same,different,nonsense,new,"","",incongruent,inanimate,scissors,"",700,42,"16.67","400","24","16.67",346664,"2",3685,""
202,"2",test,recognition,frog_1,.png,"","5","400","700","","","",same,different,nonsense,new,"","",congruent,animate,frog,"",700,42,"16.67","400","24","16.67",348664,"1",1302,""
251,"2",test,recognition,watering_can_1,.png,"","5","400","700","","","",same,different,nonsense,new,"","",new,inanimate,watering_can,"",700,42,"16.67","400","24","16.67",351010,"4",1648,""
225,"2",test,recognition,bear_1,.png,"","5","400","700","","","",same,different,nonsense,new,"","",control,animate,bear,"",700,42,"16.67","400","24","16.67",354970,"1",3267,""
252,"2",test,recognition,tiger_1,.png,"","5","400","700","","","",same,different,nonsense,new,"","",incongruent,animate,tiger,"",700,42,"16.67","400","24","16.67",357892,"1",2222,""
213,"2",test,recognition,cymbal_ride_2,.png,"","5","400","700","","","",same,different,nonsense,new,"","",control,inanimate,cymbal_ride,"",700,42,"16.67","400","24","16.67",362360,"2",3775,""
245,"2",test,recognition,elephant_1,.png,"","5","400","700","","","",same,different,nonsense,new,"","",congruent,animate,elephant,"",700,42,"16.67","400","24","16.67",364790,"1",1742,""
219,"2",test,recognition,dog_2,.png,"","5","400","700","","","",same,different,nonsense,new,"","",congruent,animate,dog,"",700,42,"16.67","400","24","16.67",367438,"1",1956,""
196,"2",test,recognition,smartphone_2,.png,"","5","400","700","","","",same,different,nonsense,new,"","",incongruent,inanimate,smartphone,"",700,42,"16.67","400","24","16.67",369726,"2",1595,""
228,"2",test,recognition,tape_1,.png,"","5","400","700","","","",same,different,nonsense,new,"","",new,inanimate,tape,"",700,42,"16.67","400","24","16.67",371750,"2",1334,""
197,"2",test,recognition,goat_3,.png,"","5","400","700","","","",same,different,nonsense,new,"","",congruent,animate,goat,"",700,42,"16.67","400","24","16.67",374474,"1",2026,""
200,"2",test,recognition,camera_1,.png,"","5","400","700","","","",same,different,nonsense,new,"","",control,inanimate,camera,"",700,42,"16.67","400","24","16.67",378016,"4",2846,""
232,"2",test,recognition,chicken_1,.png,"","5","400","700","","","",same,different,nonsense,new,"","",control,animate,chicken,"",700,42,"16.67","400","24","16.67",380717,"4",1996,""
203,"2",test,recognition,shark_2,.png,"","5","400","700","","","",same,different,nonsense,new,"","",new,animate,shark,"",700,42,"16.67","400","24","16.67",382976,"4",1557,""
209,"2",test,recognition,leopard_1,.png,"","5","400","700","","","",same,different,nonsense,new,"","",incongruent,animate,leopard,"",700,42,"16.67","400","24","16.67",385446,"1",1779,""
250,"2",test,recognition,car_3,.png,"","5","400","700","","","",same,different,nonsense,new,"","",control,inanimate,car,"",700,42,"16.67","400","24","16.67",387570,"2",1420,""
207,"2",test,recognition,fish_4,.png,"","5","400","700","","","",same,different,nonsense,new,"","",new,animate,fish,"",700,42,"16.67","400","24","16.67",389742,"4",1475,""
223,"2",test,recognition,motorcycle_1,.png,"","5","400","700","","","",same,different,nonsense,new,"","",congruent,inanimate,motorcycle,"",700,42,"16.67","400","24","16.67",391820,"2",1386,""
244,"2",test,recognition,walkie_1,.png,"","5","400","700","","","",same,different,nonsense,new,"","",new,inanimate,walkie,"",700,42,"16.67","400","24","16.67",395578,"4",3062,""
212,"2",test,recognition,train_1,.png,"","5","400","700","","","",same,different,nonsense,new,"","",incongruent,inanimate,train,"",700,42,"16.67","400","24","16.67",397673,"4",1397,""
220,"2",test,recognition,rabbit_2,.png,"","5","400","700","","","",same,different,nonsense,new,"","",new,animate,rabbit,"",700,42,"16.67","400","24","16.67",399710,"4",1336,""
211,"2",test,recognition,cat_1,.png,"","5","400","700","","","",same,different,nonsense,new,"","",control,animate,cat,"",700,42,"16.67","400","24","16.67",402054,"2",1644,""
234,"2",test,recognition,stapler_1,.png,"","5","400","700","","","",same,different,nonsense,new,"","",incongruent,inanimate,stapler,"",700,42,"16.67","400","24","16.67",404821,"1",2063,""
243,"2",test,recognition,butterfly_4,.png,"","5","400","700","","","",same,different,nonsense,new,"","",new,animate,butterfly,"",700,42,"16.67","400","24","16.67",406928,"4",1419,""
217,"2",test,recognition,bell_5,.png,"","5","400","700","","","",same,different,nonsense,new,"","",control,inanimate,bell,"",700,42,"16.67","400","24","16.67",409820,"4",2194,""
195,"2",test,recognition,piano_1,.png,"","5","400","700","","","",same,different,nonsense,new,"","",incongruent,inanimate,piano,"",700,42,"16.67","400","24","16.67",412812,"1",2303,""
224,"2",test,recognition,door_1,.png,"","5","400","700","","","",same,different,nonsense,new,"","",control,inanimate,door,"",700,42,"16.67","400","24","16.67",418498,"2",4988,""
239,"2",test,recognition,drum_2,.png,"","5","400","700","","","",same,different,nonsense,new,"","",congruent,inanimate,drum,"",700,42,"16.67","400","24","16.67",420911,"4",1715,""
198,"2",test,recognition,hammer_3,.png,"","5","400","700","","","",same,different,nonsense,new,"","",congruent,inanimate,hammer,"",700,42,"16.67","400","24","16.67",423210,"1",1595,""
